GEO.id,GEO.id2,GEO.display-label,respop72018
0500000US16003,16003,"Adams County, Idaho",4250
0500000US16005,16005,"Bannock County, Idaho",87138
0500000US16007,16007,"Bear Lake County, Idaho",6050
0500000US16009,16009,"Benewah County, Idaho",9226
0500000US16011,16011,"Bingham County, Idaho",46236
0500000US16013,16013,"Blaine County, Idaho",22601
0500000US16015,16015,"Boise County, Idaho",7634
0500000US16017,16017,"Bonner County, Idaho",44727
0500000US16019,16019,"Bonneville County, Idaho",116854
0500000US16021,16021,"Boundary County, Idaho",11948
0500000US16023,16023,"Butte County, Idaho",2611
0500000US16025,16025,"Camas County, Idaho",1127
0500000US16027,16027,"Canyon County, Idaho",223499
0500000US16029,16029,"Caribou County, Idaho",7060
0500000US16031,16031,"Cassia County, Idaho",23864
0500000US16033,16033,"Clark County, Idaho",852
0500000US16035,16035,"Clearwater County, Idaho",8758
0500000US16037,16037,"Custer County, Idaho",4280
0500000US16039,16039,"Elmore County, Idaho",27259
0500000US16041,16041,"Franklin County, Idaho",13726
0500000US16043,16043,"Fremont County, Idaho",13168
0500000US16045,16045,"Gem County, Idaho",17634
0500000US16047,16047,"Gooding County, Idaho",15196
0500000US16049,16049,"Idaho County, Idaho",16513
0500000US16051,16051,"Jefferson County, Idaho",29439
0500000US16053,16053,"Jerome County, Idaho",24015
0500000US16055,16055,"Kootenai County, Idaho",161505
0500000US16057,16057,"Latah County, Idaho",40134
0500000US16059,16059,"Lemhi County, Idaho",7961
0500000US16061,16061,"Lewis County, Idaho",3861
0500000US16063,16063,"Lincoln County, Idaho",5360
0500000US16065,16065,"Madison County, Idaho",39304
0500000US16067,16067,"Minidoka County, Idaho",20825
0500000US16069,16069,"Nez Perce County, Idaho",40408
0500000US16071,16071,"Oneida County, Idaho",4488
0500000US16073,16073,"Owyhee County, Idaho",11693
0500000US16075,16075,"Payette County, Idaho",23551
0500000US16077,16077,"Power County, Idaho",7768
0500000US16079,16079,"Shoshone County, Idaho",12796
0500000US16081,16081,"Teton County, Idaho",11640
0500000US16083,16083,"Twin Falls County, Idaho",86081
0500000US16085,16085,"Valley County, Idaho",11041
0500000US16087,16087,"Washington County, Idaho",10161
0500000US17001,17001,"Adams County, Illinois",65691
0500000US17003,17003,"Alexander County, Illinois",6060
0500000US17005,17005,"Bond County, Illinois",16630
0500000US17007,17007,"Boone County, Illinois",53577
0500000US17009,17009,"Brown County, Illinois",6556
0500000US17011,17011,"Bureau County, Illinois",32993
0500000US17013,17013,"Calhoun County, Illinois",4802
0500000US17015,17015,"Carroll County, Illinois",14312
0500000US17017,17017,"Cass County, Illinois",12260
0500000US17019,17019,"Champaign County, Illinois",209983
0500000US17021,17021,"Christian County, Illinois",32661
0500000US17023,17023,"Clark County, Illinois",15596
0500000US17025,17025,"Clay County, Illinois",13253
0500000US17027,17027,"Clinton County, Illinois",37639
0500000US17029,17029,"Coles County, Illinois",50885
0500000US17031,17031,"Cook County, Illinois",5180493
0500000US17033,17033,"Crawford County, Illinois",18807
0500000US17035,17035,"Cumberland County, Illinois",10808
0500000US17037,17037,"DeKalb County, Illinois",104143
0500000US17039,17039,"De Witt County, Illinois",15769
0500000US17041,17041,"Douglas County, Illinois",19479
0500000US17043,17043,"DuPage County, Illinois",928589
0500000US17045,17045,"Edgar County, Illinois",17360
0500000US17047,17047,"Edwards County, Illinois",6392
0500000US17049,17049,"Effingham County, Illinois",34208
0500000US17051,17051,"Fayette County, Illinois",21416
0500000US17053,17053,"Ford County, Illinois",13264
0500000US17055,17055,"Franklin County, Illinois",38701
0500000US17057,17057,"Fulton County, Illinois",34844
0500000US17059,17059,"Gallatin County, Illinois",5058
0500000US17061,17061,"Greene County, Illinois",13044
0500000US17063,17063,"Grundy County, Illinois",50972
0500000US17065,17065,"Hamilton County, Illinois",8163
0500000US17067,17067,"Hancock County, Illinois",17844
0500000US17069,17069,"Hardin County, Illinois",3910
0500000US17071,17071,"Henderson County, Illinois",6709
0500000US17073,17073,"Henry County, Illinois",49090
0500000US17075,17075,"Iroquois County, Illinois",27604
0500000US17077,17077,"Jackson County, Illinois",57419
0500000US17079,17079,"Jasper County, Illinois",9611
0500000US17081,17081,"Jefferson County, Illinois",37820
0500000US17083,17083,"Jersey County, Illinois",21847
0500000US17085,17085,"Jo Daviess County, Illinois",21366
0500000US17087,17087,"Johnson County, Illinois",12456
0500000US17089,17089,"Kane County, Illinois",534216
0500000US17091,17091,"Kankakee County, Illinois",110024
0500000US17093,17093,"Kendall County, Illinois",127915
0500000US17095,17095,"Knox County, Illinois",50112
0500000US17097,17097,"Lake County, Illinois",700832
0500000US17099,17099,"LaSalle County, Illinois",109430
0500000US17101,17101,"Lawrence County, Illinois",15765
0500000US17103,17103,"Lee County, Illinois",34223
0500000US17105,17105,"Livingston County, Illinois",35761
0500000US17107,17107,"Logan County, Illinois",28925
0500000US17109,17109,"McDonough County, Illinois",29955
0500000US17111,17111,"McHenry County, Illinois",308570
0500000US17113,17113,"McLean County, Illinois",172828
0500000US17115,17115,"Macon County, Illinois",104712
0500000US17117,17117,"Macoupin County, Illinois",45313
0500000US17119,17119,"Madison County, Illinois",264461
0500000US17121,17121,"Marion County, Illinois",37620
0500000US17123,17123,"Marshall County, Illinois",11534
0500000US17125,17125,"Mason County, Illinois",13565
0500000US17127,17127,"Massac County, Illinois",14080
0500000US17129,17129,"Menard County, Illinois",12288
0500000US17131,17131,"Mercer County, Illinois",15601
0500000US17133,17133,"Monroe County, Illinois",34335
0500000US17135,17135,"Montgomery County, Illinois",28601
0500000US17137,17137,"Morgan County, Illinois",33976
0500000US17139,17139,"Moultrie County, Illinois",14717
0500000US17141,17141,"Ogle County, Illinois",50923
0500000US17143,17143,"Peoria County, Illinois",180621
0500000US17145,17145,"Perry County, Illinois",21174
0500000US17147,17147,"Piatt County, Illinois",16396
0500000US17149,17149,"Pike County, Illinois",15611
0500000US17151,17151,"Pope County, Illinois",4212
0500000US17153,17153,"Pulaski County, Illinois",5463
0500000US17155,17155,"Putnam County, Illinois",5740
0500000US17157,17157,"Randolph County, Illinois",32106
0500000US17159,17159,"Richland County, Illinois",15763
0500000US17161,17161,"Rock Island County, Illinois",143477
0500000US17163,17163,"St. Clair County, Illinois",261059
0500000US17165,17165,"Saline County, Illinois",23906
0500000US17167,17167,"Sangamon County, Illinois",195348
0500000US17169,17169,"Schuyler County, Illinois",6907
0500000US17171,17171,"Scott County, Illinois",4926
0500000US17173,17173,"Shelby County, Illinois",21741
0500000US17175,17175,"Stark County, Illinois",5427
0500000US17177,17177,"Stephenson County, Illinois",44753
0500000US17179,17179,"Tazewell County, Illinois",132328
0500000US17181,17181,"Union County, Illinois",16841
0500000US17183,17183,"Vermilion County, Illinois",76806
0500000US17185,17185,"Wabash County, Illinois",11549
0500000US17187,17187,"Warren County, Illinois",17032
0500000US17189,17189,"Washington County, Illinois",13995
0500000US17191,17191,"Wayne County, Illinois",16332
0500000US17193,17193,"White County, Illinois",13665
0500000US17195,17195,"Whiteside County, Illinois",55626
0500000US17197,17197,"Will County, Illinois",692310
0500000US17199,17199,"Williamson County, Illinois",67056
0500000US17201,17201,"Winnebago County, Illinois",284081
0500000US17203,17203,"Woodford County, Illinois",38463
0500000US18001,18001,"Adams County, Indiana",35636
0500000US18003,18003,"Allen County, Indiana",375351
0500000US18005,18005,"Bartholomew County, Indiana",82753
0500000US18007,18007,"Benton County, Indiana",8653
0500000US18009,18009,"Blackford County, Indiana",11930
0500000US18011,18011,"Boone County, Indiana",66999
0500000US18013,18013,"Brown County, Indiana",15234
0500000US18015,18015,"Carroll County, Indiana",20127
0500000US18017,18017,"Cass County, Indiana",37955
0500000US18019,18019,"Clark County, Indiana",117360
0500000US18021,18021,"Clay County, Indiana",26170
0500000US18023,18023,"Clinton County, Indiana",32250
0500000US18025,18025,"Crawford County, Indiana",10558
0500000US18027,18027,"Daviess County, Indiana",33147
0500000US18029,18029,"Dearborn County, Indiana",49568
0500000US18031,18031,"Decatur County, Indiana",26794
0500000US18033,18033,"DeKalb County, Indiana",43226
0500000US18035,18035,"Delaware County, Indiana",114772
0500000US18037,18037,"Dubois County, Indiana",42565
0500000US18039,18039,"Elkhart County, Indiana",205560
0500000US18041,18041,"Fayette County, Indiana",23047
0500000US18043,18043,"Floyd County, Indiana",77781
0500000US18045,18045,"Fountain County, Indiana",16351
0500000US18047,18047,"Franklin County, Indiana",22736
0500000US18049,18049,"Fulton County, Indiana",20092
0500000US18051,18051,"Gibson County, Indiana",33452
0500000US18053,18053,"Grant County, Indiana",65936
0500000US18055,18055,"Greene County, Indiana",32006
0500000US18057,18057,"Hamilton County, Indiana",330086
0500000US18059,18059,"Hancock County, Indiana",76351
0500000US18061,18061,"Harrison County, Indiana",40350
0500000US18063,18063,"Hendricks County, Indiana",167009
0500000US18065,18065,"Henry County, Indiana",48271
0500000US18067,18067,"Howard County, Indiana",82366
0500000US18069,18069,"Huntington County, Indiana",36240
0500000US18071,18071,"Jackson County, Indiana",44111
0500000US18073,18073,"Jasper County, Indiana",33370
0500000US18075,18075,"Jay County, Indiana",20764
0500000US18077,18077,"Jefferson County, Indiana",32208
0500000US18079,18079,"Jennings County, Indiana",27611
0500000US18081,18081,"Johnson County, Indiana",156225
0500000US18083,18083,"Knox County, Indiana",36895
0500000US18085,18085,"Kosciusko County, Indiana",79344
0500000US18087,18087,"LaGrange County, Indiana",39330
0500000US18089,18089,"Lake County, Indiana",484411
0500000US18091,18091,"LaPorte County, Indiana",110007
0500000US18093,18093,"Lawrence County, Indiana",45668
0500000US18095,18095,"Madison County, Indiana",129641
0500000US18097,18097,"Marion County, Indiana",954670
0500000US18099,18099,"Marshall County, Indiana",46248
0500000US18101,18101,"Martin County, Indiana",10217
0500000US18103,18103,"Miami County, Indiana",35567
0500000US18105,18105,"Monroe County, Indiana",146917
0500000US18107,18107,"Montgomery County, Indiana",38346
0500000US18109,18109,"Morgan County, Indiana",70116
0500000US18111,18111,"Newton County, Indiana",14011
0500000US18113,18113,"Noble County, Indiana",47532
0500000US18115,18115,"Ohio County, Indiana",5844
0500000US18117,18117,"Orange County, Indiana",19489
0500000US18119,18119,"Owen County, Indiana",20845
0500000US18121,18121,"Parke County, Indiana",16927
0500000US18123,18123,"Perry County, Indiana",19102
0500000US18125,18125,"Pike County, Indiana",12410
0500000US18127,18127,"Porter County, Indiana",169594
0500000US18129,18129,"Posey County, Indiana",25540
0500000US18131,18131,"Pulaski County, Indiana",12469
0500000US18133,18133,"Putnam County, Indiana",37779
0500000US18135,18135,"Randolph County, Indiana",24851
0500000US18137,18137,"Ripley County, Indiana",28523
0500000US18139,18139,"Rush County, Indiana",16663
0500000US18141,18141,"St. Joseph County, Indiana",270771
0500000US18143,18143,"Scott County, Indiana",23878
0500000US18145,18145,"Shelby County, Indiana",44593
0500000US18147,18147,"Spencer County, Indiana",20327
0500000US18149,18149,"Starke County, Indiana",22935
0500000US18151,18151,"Steuben County, Indiana",34586
0500000US18153,18153,"Sullivan County, Indiana",20690
0500000US18155,18155,"Switzerland County, Indiana",10717
0500000US18157,18157,"Tippecanoe County, Indiana",193048
0500000US18159,18159,"Tipton County, Indiana",15128
0500000US18161,18161,"Union County, Indiana",7037
0500000US18163,18163,"Vanderburgh County, Indiana",180974
0500000US18165,18165,"Vermillion County, Indiana",15479
0500000US18167,18167,"Vigo County, Indiana",107386
0500000US18169,18169,"Wabash County, Indiana",31280
0500000US18171,18171,"Warren County, Indiana",8263
0500000US18173,18173,"Warrick County, Indiana",62567
0500000US18175,18175,"Washington County, Indiana",27943
0500000US18177,18177,"Wayne County, Indiana",65936
0500000US18179,18179,"Wells County, Indiana",28206
0500000US18181,18181,"White County, Indiana",24133
0500000US18183,18183,"Whitley County, Indiana",34074
0500000US19001,19001,"Adair County, Iowa",7063
0500000US19003,19003,"Adams County, Iowa",3645
0500000US19005,19005,"Allamakee County, Iowa",13832
0500000US19007,19007,"Appanoose County, Iowa",12437
0500000US19009,19009,"Audubon County, Iowa",5506
0500000US19011,19011,"Benton County, Iowa",25642
0500000US19013,19013,"Black Hawk County, Iowa",132408
0500000US19015,19015,"Boone County, Iowa",26346
0500000US19017,19017,"Bremer County, Iowa",24947
0500000US19019,19019,"Buchanan County, Iowa",21199
0500000US19021,19021,"Buena Vista County, Iowa",19874
0500000US19023,19023,"Butler County, Iowa",14539
0500000US19025,19025,"Calhoun County, Iowa",9699
0500000US19027,19027,"Carroll County, Iowa",20154
0500000US19029,19029,"Cass County, Iowa",12930
0500000US19031,19031,"Cedar County, Iowa",18627
0500000US19033,19033,"Cerro Gordo County, Iowa",42647
0500000US19035,19035,"Cherokee County, Iowa",11321
0500000US19037,19037,"Chickasaw County, Iowa",11964
0500000US19039,19039,"Clarke County, Iowa",9423
0500000US19041,19041,"Clay County, Iowa",16134
0500000US19043,19043,"Clayton County, Iowa",17556
0500000US19045,19045,"Clinton County, Iowa",46518
0500000US19047,19047,"Crawford County, Iowa",17158
0500000US19049,19049,"Dallas County, Iowa",90180
0500000US19051,19051,"Davis County, Iowa",9017
0500000US19053,19053,"Decatur County, Iowa",7890
0500000US19055,19055,"Delaware County, Iowa",17069
0500000US19057,19057,"Des Moines County, Iowa",39138
0500000US19059,19059,"Dickinson County, Iowa",17153
0500000US19061,19061,"Dubuque County, Iowa",96854
0500000US19063,19063,"Emmet County, Iowa",9253
0500000US19065,19065,"Fayette County, Iowa",19660
0500000US19067,19067,"Floyd County, Iowa",15761
0500000US19069,19069,"Franklin County, Iowa",10124
0500000US19071,19071,"Fremont County, Iowa",6993
0500000US19073,19073,"Greene County, Iowa",8981
0500000US19075,19075,"Grundy County, Iowa",12304
0500000US19077,19077,"Guthrie County, Iowa",10720
0500000US19079,19079,"Hamilton County, Iowa",14952
0500000US19081,19081,"Hancock County, Iowa",10712
0500000US19083,19083,"Hardin County, Iowa",16868
0500000US19085,19085,"Harrison County, Iowa",14134
0500000US19087,19087,"Henry County, Iowa",20067
0500000US19089,19089,"Howard County, Iowa",9187
0500000US19091,19091,"Humboldt County, Iowa",9547
0500000US19093,19093,"Ida County, Iowa",6841
0500000US19095,19095,"Iowa County, Iowa",16141
0500000US19097,19097,"Jackson County, Iowa",19432
0500000US19099,19099,"Jasper County, Iowa",37147
0500000US19101,19101,"Jefferson County, Iowa",18381
0500000US19103,19103,"Johnson County, Iowa",151260
0500000US19105,19105,"Jones County, Iowa",20744
0500000US19107,19107,"Keokuk County, Iowa",10225
0500000US19109,19109,"Kossuth County, Iowa",14908
0500000US19111,19111,"Lee County, Iowa",34055
0500000US19113,19113,"Linn County, Iowa",225909
0500000US19115,19115,"Louisa County, Iowa",11169
0500000US19117,19117,"Lucas County, Iowa",8645
0500000US19119,19119,"Lyon County, Iowa",11811
0500000US19121,19121,"Madison County, Iowa",16249
0500000US19123,19123,"Mahaska County, Iowa",22000
0500000US19125,19125,"Marion County, Iowa",33407
0500000US19127,19127,"Marshall County, Iowa",39981
0500000US19129,19129,"Mills County, Iowa",15063
0500000US19131,19131,"Mitchell County, Iowa",10569
0500000US19133,19133,"Monona County, Iowa",8679
0500000US19135,19135,"Monroe County, Iowa",7790
0500000US19137,19137,"Montgomery County, Iowa",10003
0500000US19139,19139,"Muscatine County, Iowa",42929
0500000US19141,19141,"O'Brien County, Iowa",13840
0500000US19143,19143,"Osceola County, Iowa",6040
0500000US19145,19145,"Page County, Iowa",15249
0500000US19147,19147,"Palo Alto County, Iowa",8929
0500000US19149,19149,"Plymouth County, Iowa",25095
0500000US19151,19151,"Pocahontas County, Iowa",6740
0500000US19153,19153,"Polk County, Iowa",487204
0500000US19155,19155,"Pottawattamie County, Iowa",93533
0500000US19157,19157,"Poweshiek County, Iowa",18699
0500000US19159,19159,"Ringgold County, Iowa",4968
0500000US19161,19161,"Sac County, Iowa",9719
0500000US19163,19163,"Scott County, Iowa",173283
0500000US19165,19165,"Shelby County, Iowa",11578
0500000US19167,19167,"Sioux County, Iowa",34909
0500000US19169,19169,"Story County, Iowa",98105
0500000US19171,19171,"Tama County, Iowa",16904
0500000US19173,19173,"Taylor County, Iowa",6191
0500000US19175,19175,"Union County, Iowa",12359
0500000US19177,19177,"Van Buren County, Iowa",7020
0500000US19179,19179,"Wapello County, Iowa",35205
0500000US19181,19181,"Warren County, Iowa",51056
0500000US19183,19183,"Washington County, Iowa",22141
0500000US19185,19185,"Wayne County, Iowa",6401
0500000US19187,19187,"Webster County, Iowa",36277
0500000US19189,19189,"Winnebago County, Iowa",10518
0500000US19191,19191,"Winneshiek County, Iowa",20029
0500000US19193,19193,"Woodbury County, Iowa",102539
0500000US19195,19195,"Worth County, Iowa",7453
0500000US19197,19197,"Wright County, Iowa",12690
0500000US20001,20001,"Allen County, Kansas",12444
0500000US20003,20003,"Anderson County, Kansas",7878
0500000US20005,20005,"Atchison County, Kansas",16193
0500000US20007,20007,"Barber County, Kansas",4472
0500000US20009,20009,"Barton County, Kansas",26111
0500000US20011,20011,"Bourbon County, Kansas",14653
0500000US20013,20013,"Brown County, Kansas",9598
0500000US20015,20015,"Butler County, Kansas",66765
0500000US20017,20017,"Chase County, Kansas",2629
0500000US20019,20019,"Chautauqua County, Kansas",3309
0500000US20021,20021,"Cherokee County, Kansas",20015
0500000US20023,20023,"Cheyenne County, Kansas",2660
0500000US20025,20025,"Clark County, Kansas",2005
0500000US20027,20027,"Clay County, Kansas",7997
0500000US20029,20029,"Cloud County, Kansas",8729
0500000US20031,20031,"Coffey County, Kansas",8233
0500000US20033,20033,"Comanche County, Kansas",1748
0500000US20035,20035,"Cowley County, Kansas",35218
0500000US20037,20037,"Crawford County, Kansas",39019
0500000US20039,20039,"Decatur County, Kansas",2871
0500000US20041,20041,"Dickinson County, Kansas",18717
0500000US20043,20043,"Doniphan County, Kansas",7682
0500000US20045,20045,"Douglas County, Kansas",121436
0500000US20047,20047,"Edwards County, Kansas",2849
0500000US20049,20049,"Elk County, Kansas",2508
0500000US20051,20051,"Ellis County, Kansas",28710
0500000US20053,20053,"Ellsworth County, Kansas",6196
0500000US20055,20055,"Finney County, Kansas",36611
0500000US20057,20057,"Ford County, Kansas",33888
0500000US20059,20059,"Franklin County, Kansas",25631
0500000US20061,20061,"Geary County, Kansas",32594
0500000US20063,20063,"Gove County, Kansas",2612
0500000US20065,20065,"Graham County, Kansas",2492
0500000US20067,20067,"Grant County, Kansas",7336
0500000US20069,20069,"Gray County, Kansas",6033
0500000US20071,20071,"Greeley County, Kansas",1227
0500000US20073,20073,"Greenwood County, Kansas",6055
0500000US20075,20075,"Hamilton County, Kansas",2607
0500000US20077,20077,"Harper County, Kansas",5506
0500000US20079,20079,"Harvey County, Kansas",34210
0500000US20081,20081,"Haskell County, Kansas",3997
0500000US20083,20083,"Hodgeman County, Kansas",1818
0500000US20085,20085,"Jackson County, Kansas",13280
0500000US20087,20087,"Jefferson County, Kansas",18975
0500000US20089,20089,"Jewell County, Kansas",2841
0500000US20091,20091,"Johnson County, Kansas",597555
0500000US20093,20093,"Kearny County, Kansas",3943
0500000US20095,20095,"Kingman County, Kansas",7310
0500000US20097,20097,"Kiowa County, Kansas",2516
0500000US20099,20099,"Labette County, Kansas",19964
0500000US20101,20101,"Lane County, Kansas",1560
0500000US20103,20103,"Leavenworth County, Kansas",81352
0500000US20105,20105,"Lincoln County, Kansas",3023
0500000US20107,20107,"Linn County, Kansas",9750
0500000US20109,20109,"Logan County, Kansas",2844
0500000US20111,20111,"Lyon County, Kansas",33406
0500000US20113,20113,"McPherson County, Kansas",28537
0500000US20115,20115,"Marion County, Kansas",11950
0500000US20117,20117,"Marshall County, Kansas",9722
0500000US20119,20119,"Meade County, Kansas",4146
0500000US20121,20121,"Miami County, Kansas",33680
0500000US20123,20123,"Mitchell County, Kansas",6150
0500000US20125,20125,"Montgomery County, Kansas",32120
0500000US20127,20127,"Morris County, Kansas",5521
0500000US20129,20129,"Morton County, Kansas",2667
0500000US20131,20131,"Nemaha County, Kansas",10155
0500000US20133,20133,"Neosho County, Kansas",15951
0500000US20135,20135,"Ness County, Kansas",2840
0500000US20137,20137,"Norton County, Kansas",5430
0500000US20139,20139,"Osage County, Kansas",15941
0500000US20141,20141,"Osborne County, Kansas",3475
0500000US20143,20143,"Ottawa County, Kansas",5802
0500000US20145,20145,"Pawnee County, Kansas",6562
0500000US20147,20147,"Phillips County, Kansas",5317
0500000US20149,20149,"Pottawatomie County, Kansas",24277
0500000US20151,20151,"Pratt County, Kansas",9378
0500000US20153,20153,"Rawlins County, Kansas",2508
0500000US20155,20155,"Reno County, Kansas",62342
0500000US20157,20157,"Republic County, Kansas",4664
0500000US20159,20159,"Rice County, Kansas",9531
0500000US20161,20161,"Riley County, Kansas",73703
0500000US20163,20163,"Rooks County, Kansas",5013
0500000US20165,20165,"Rush County, Kansas",3093
0500000US20167,20167,"Russell County, Kansas",6907
0500000US20169,20169,"Saline County, Kansas",54401
0500000US20171,20171,"Scott County, Kansas",4897
0500000US20173,20173,"Sedgwick County, Kansas",513607
0500000US20175,20175,"Seward County, Kansas",21780
0500000US20177,20177,"Shawnee County, Kansas",177499
0500000US20179,20179,"Sheridan County, Kansas",2533
0500000US20181,20181,"Sherman County, Kansas",5899
0500000US20183,20183,"Smith County, Kansas",3603
0500000US20185,20185,"Stafford County, Kansas",4178
0500000US20187,20187,"Stanton County, Kansas",1987
0500000US20189,20189,"Stevens County, Kansas",5559
0500000US20191,20191,"Sumner County, Kansas",22996
0500000US20193,20193,"Thomas County, Kansas",7711
0500000US20195,20195,"Trego County, Kansas",2793
0500000US20197,20197,"Wabaunsee County, Kansas",6899
0500000US20199,20199,"Wallace County, Kansas",1503
0500000US20201,20201,"Washington County, Kansas",5420
0500000US20203,20203,"Wichita County, Kansas",2105
0500000US20205,20205,"Wilson County, Kansas",8665
0500000US20207,20207,"Woodson County, Kansas",3183
0500000US20209,20209,"Wyandotte County, Kansas",165324
0500000US21001,21001,"Adair County, Kentucky",19215
0500000US21003,21003,"Allen County, Kentucky",21122
0500000US21005,21005,"Anderson County, Kentucky",22663
0500000US21007,21007,"Ballard County, Kentucky",7979
0500000US21009,21009,"Barren County, Kentucky",44176
0500000US21011,21011,"Bath County, Kentucky",12383
0500000US21013,21013,"Bell County, Kentucky",26569
0500000US21015,21015,"Boone County, Kentucky",131533
0500000US21017,21017,"Bourbon County, Kentucky",20184
0500000US21019,21019,"Boyd County, Kentucky",47240
0500000US21021,21021,"Boyle County, Kentucky",30100
0500000US21023,21023,"Bracken County, Kentucky",8239
0500000US21025,21025,"Breathitt County, Kentucky",12726
0500000US21027,21027,"Breckinridge County, Kentucky",20388
0500000US21029,21029,"Bullitt County, Kentucky",81069
0500000US21031,21031,"Butler County, Kentucky",12772
0500000US21033,21033,"Caldwell County, Kentucky",12715
0500000US21035,21035,"Calloway County, Kentucky",39135
0500000US21037,21037,"Campbell County, Kentucky",93152
0500000US21039,21039,"Carlisle County, Kentucky",4771
0500000US21041,21041,"Carroll County, Kentucky",10737
0500000US21043,21043,"Carter County, Kentucky",27004
0500000US21045,21045,"Casey County, Kentucky",15888
0500000US21047,21047,"Christian County, Kentucky",71671
0500000US21049,21049,"Clark County, Kentucky",36249
0500000US21051,21051,"Clay County, Kentucky",20105
0500000US21053,21053,"Clinton County, Kentucky",10206
0500000US21055,21055,"Crittenden County, Kentucky",8915
0500000US21057,21057,"Cumberland County, Kentucky",6659
0500000US21059,21059,"Daviess County, Kentucky",101104
0500000US21061,21061,"Edmonson County, Kentucky",12274
0500000US21063,21063,"Elliott County, Kentucky",7508
0500000US21065,21065,"Estill County, Kentucky",14198
0500000US21067,21067,"Fayette County, Kentucky",323780
0500000US21069,21069,"Fleming County, Kentucky",14432
0500000US21071,21071,"Floyd County, Kentucky",35845
0500000US21073,21073,"Franklin County, Kentucky",50815
0500000US21075,21075,"Fulton County, Kentucky",6120
0500000US21077,21077,"Gallatin County, Kentucky",8832
0500000US21079,21079,"Garrard County, Kentucky",17560
0500000US21081,21081,"Grant County, Kentucky",25121
0500000US21083,21083,"Graves County, Kentucky",37317
0500000US21085,21085,"Grayson County, Kentucky",26321
0500000US21087,21087,"Green County, Kentucky",11049
0500000US21089,21089,"Greenup County, Kentucky",35268
0500000US21091,21091,"Hancock County, Kentucky",8758
0500000US21093,21093,"Hardin County, Kentucky",110356
0500000US21095,21095,"Harlan County, Kentucky",26409
0500000US21097,21097,"Harrison County, Kentucky",18778
0500000US21099,21099,"Hart County, Kentucky",18906
0500000US21101,21101,"Henderson County, Kentucky",45591
0500000US21103,21103,"Henry County, Kentucky",16106
0500000US21105,21105,"Hickman County, Kentucky",4421
0500000US21107,21107,"Hopkins County, Kentucky",45068
0500000US21109,21109,"Jackson County, Kentucky",13442
0500000US21111,21111,"Jefferson County, Kentucky",770517
0500000US21113,21113,"Jessamine County, Kentucky",53920
0500000US21115,21115,"Johnson County, Kentucky",22386
0500000US21117,21117,"Kenton County, Kentucky",166051
0500000US21119,21119,"Knott County, Kentucky",15126
0500000US21121,21121,"Knox County, Kentucky",31304
0500000US21123,21123,"Larue County, Kentucky",14307
0500000US21125,21125,"Laurel County, Kentucky",60669
0500000US21127,21127,"Lawrence County, Kentucky",15571
0500000US21129,21129,"Lee County, Kentucky",7033
0500000US21131,21131,"Leslie County, Kentucky",10143
0500000US21133,21133,"Letcher County, Kentucky",21899
0500000US21135,21135,"Lewis County, Kentucky",13257
0500000US21137,21137,"Lincoln County, Kentucky",24644
0500000US21139,21139,"Livingston County, Kentucky",9242
0500000US21141,21141,"Logan County, Kentucky",26989
0500000US21143,21143,"Lyon County, Kentucky",8009
0500000US21145,21145,"McCracken County, Kentucky",65346
0500000US21147,21147,"McCreary County, Kentucky",17408
0500000US21149,21149,"McLean County, Kentucky",9252
0500000US21151,21151,"Madison County, Kentucky",92368
0500000US21153,21153,"Magoffin County, Kentucky",12362
0500000US21155,21155,"Marion County, Kentucky",19404
0500000US21157,21157,"Marshall County, Kentucky",31191
0500000US21159,21159,"Martin County, Kentucky",11323
0500000US21161,21161,"Mason County, Kentucky",17150
0500000US21163,21163,"Meade County, Kentucky",28715
0500000US21165,21165,"Menifee County, Kentucky",6451
0500000US21167,21167,"Mercer County, Kentucky",21774
0500000US21169,21169,"Metcalfe County, Kentucky",10030
0500000US21171,21171,"Monroe County, Kentucky",10718
0500000US21173,21173,"Montgomery County, Kentucky",28203
0500000US21175,21175,"Morgan County, Kentucky",13345
0500000US21177,21177,"Muhlenberg County, Kentucky",30774
0500000US21179,21179,"Nelson County, Kentucky",45851
0500000US21181,21181,"Nicholas County, Kentucky",7166
0500000US21183,21183,"Ohio County, Kentucky",24087
0500000US21185,21185,"Oldham County, Kentucky",66470
0500000US21187,21187,"Owen County, Kentucky",10880
0500000US21189,21189,"Owsley County, Kentucky",4472
0500000US21191,21191,"Pendleton County, Kentucky",14529
0500000US21193,21193,"Perry County, Kentucky",26092
0500000US21195,21195,"Pike County, Kentucky",58402
0500000US21197,21197,"Powell County, Kentucky",12442
0500000US21199,21199,"Pulaski County, Kentucky",64623
0500000US21201,21201,"Robertson County, Kentucky",2135
0500000US21203,21203,"Rockcastle County, Kentucky",16750
0500000US21205,21205,"Rowan County, Kentucky",24583
0500000US21207,21207,"Russell County, Kentucky",17821
0500000US21209,21209,"Scott County, Kentucky",56031
0500000US21211,21211,"Shelby County, Kentucky",48518
0500000US21213,21213,"Simpson County, Kentucky",18529
0500000US21215,21215,"Spencer County, Kentucky",18794
0500000US21217,21217,"Taylor County, Kentucky",25549
0500000US21219,21219,"Todd County, Kentucky",12311
0500000US21221,21221,"Trigg County, Kentucky",14643
0500000US21223,21223,"Trimble County, Kentucky",8515
0500000US21225,21225,"Union County, Kentucky",14505
0500000US21227,21227,"Warren County, Kentucky",131264
